Hierarchy,Title,Space,Releases (roll-up),Releases,Team (roll-up),Team,Assignee,Reporter,Sprint (roll-up),Sprint,Target start date,Target end date,Due date (roll-up),Due date,Story points (roll-up),Story points,Parent,Priority,Labels,Components,Work item key,Work item status,Goal,Goal status,Idea,Progress (%),Progress completed (sp),Progress remaining (sp),Progress (%) work item count (IC),To do IC,In progress IC,Done IC,Total IC,Start date (roll-up),Start date,MoSCoW,T-shirt Size,DA Team,SNOW reference no.,Business Dept,Estimate (T-shirt size),BusinessValue,Business unit
Epic,DMND0004026 - ETF incorrectly charged on written off accounts (Sekyua 1779176),Data Office,,,"DO - Gemba, DO - COPS",DO - COPS,Mark Davis,Anette Hon,"Gemba FY26-Q4-S3, Gemba FY26-Q4-S4, Gemba Practice Sprint",,,,11-Mar-26,,11,,COPS Customer Ops Perf Squad Demands,Lowest,"COPS, Compliance, Gemba, BI, Legal, Sekyua","Squad COPS, BAU - Funding, Demands - BAU, DO Q4 COPS Planning",DA-2568,Ready to Deploy,,,,100,17,0,100,0,0,6,6,10-Sep-25,,,Large (4 - 6 weeks),,DMND0004026,Operations,,,Operations
Epic,DMND0003392 Enhancements towards the QA PowerBi dashboard,Data Office,,,DO - COPS,DO - COPS,Pascal Marcello,Anette Hon,,,,,,,15,,COPS Customer Ops Perf Squad Demands,Medium,COPS,"Squad COPS, BAU - Funding, Demands - BAU, DO Q4 COPS Planning",DA-2272,Selected for Development,,,,34.78,8,15,70,3,0,7,10,,,,Medium (2 - 4 weeks),,DMND0003392,Operations,,,
Epic,DMND0003910 Dim Customer - InsertedDateTime and UpdatedDateTime. Check the logic with on prem.,Data Office,,,DO - COPS,DO - COPS,Himanshu Gahlot,Atul Sharma,,,,,,,,1,COPS Customer Ops Perf Squad Demands,Medium,,"Squad COPS, BAU - Funding, Demands - BAU, Engineering - Practice, DO Q4 COPS Planning",DA-867,Selected for Development,,,,0,0,1,0,2,0,0,2,,,Must Have,Medium (2 - 4 weeks),Engineering,DMND0003910,IT,,,
Epic,DMND0004032 TMCA Master Vehicle Data File,Data Office,,,,DO - DataCruiser,Matthew Falia,Anette Hon,,,,,,,,,DataCruiser Demands (Data Office),Medium,,"BAU - Funding, Demands - BAU",DA-2616,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004032,TFM,,,Toyota Fleet Management
Epic,COPS Quarter 3 Incidents,Data Office,,,DO - COPS,Data Office,Sean Murray,Anette Hon,,,,,,,3,,Incidents & Service Requests,Medium,COPS,"Squad COPS, BAU - Funding, Incidents - BAU",DA-2630,In Progress,,,,96.39,80,3,94.12,1,0,16,17,,,,,,,,,,
Epic,Unity Upgrade Engineering Refactor,Data Office,,,"DO - Gemba, DO - COPS",DO - DataCruiser,Prafull Ranjan,Prafull Ranjan,"Vanguard Practice Sprint, Vanguard Quarter 3 Sprint 1",,,,,,6,,,Medium,"Vanguard, Unity-Upgrade","Squad Vanguard, Data - Domain, Domain - Funding, Continuous Delivery (Data Dom) - CC, Engineering - Practice",DA-2642,In Progress,,,,95.86,139,6,90.24,4,0,37,41,,15-Sep-25,,,Engineering,,,,,
Epic,Include logging for Hypreplacement Cubes in EDMP Daily Audit dashboard,Data Office,,,,,Ashis Saho,Atul Sharma,,,,,,,,,Pipeline Monitoring,Medium,,"BAU - Funding, Engineering - Practice, Other - BAU",DA-2674,Backlog,,,,0,0,0,0,0,0,0,0,,,,,Engineering,,,,,
Epic,Q3 Gemba  Incidents,Data Office,,,,DO - Gemba,Farhad Kardan,Anette Hon,,,,,,,,,Incidents & Service Requests,Medium,Gemba,"Squad Gemba, BAU - Funding, Incidents - BAU",DA-2681,Done,,,,100,82,0,94.44,0,1,17,18,,,,,,,,,,
Epic,Q3 Inc Vanguard Quarter 3 Incidents,Data Office,,,DO - Vanguard,DO - Vanguard,Bindu Baddepudi,Anette Hon,Vanguard FY26-Q4-S4,,,,11-Mar-26,,57,,Incidents & Service Requests,Medium,Vanguard,"Squad Vanguard, BAU - Funding, Incidents - BAU",DA-2683,In Progress,,,,72.25,125,48,73.91,5,1,17,23,26-Feb-26,,,,,,,,,
Epic,Q3 NSREQ Vanguard Quarter 3 Service Requests,Data Office,,,DO - Vanguard,DO - Vanguard,Bindu Baddepudi,Anette Hon,"COPS Quarter 3 Sprint 4, Vanguard FY26-Q4-S4, Vanguard Quarter 3 Sprint 6",,,,11-Mar-26,,10,,Incidents & Service Requests,Medium,Vanguard,"Squad Vanguard, BAU - Funding, Service Requests - BAU",DA-2684,In Progress,,,,97.44,76,2,83.33,1,2,15,18,12-Nov-25,,,,,,,,,
Epic,Q3 NSREQ COPS Quarter 3 Service Requests,Data Office,,,,Data Office,Greg Collocott,Anette Hon,,,,,,,,,Incidents & Service Requests,Medium,COPS,"Squad COPS, BAU - Funding, Service Requests - BAU",DA-2686,In Progress,,,,100,99,0,100,0,0,21,21,,,,,,,,,,
Epic,Q3 NSREQ Gemba Service Requests,Data Office,,,DO - Gemba,DO - Gemba,Farhad Kardan,Anette Hon,"Gemba FY26-Q4-S1, Gemba FY26-Q4-S2, Gemba FY26-Q4-S3, Gemba FY26-Q4-S4, Gemba FY26-Q4-S5, Gemba Q3S6",,,,25-Mar-26,,6,,Incidents & Service Requests,Medium,Gemba,"Squad Gemba, BAU - Funding, Service Requests - BAU",DA-2687,Done,,,,87.23,41,6,84.62,4,0,22,26,10-Dec-25,,,,,,,,,
Epic,Project Protect Data Retention Policy,Data Office,,,,,,Mark Pavkovic,,,,,,,,,Project Protect,Medium,,"Project - Funding, Governance - Practice",DA-2695,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,DMND0004048 Correctly re-deploy MazdaVehicleSales to Azure EDMP conformed,Data Office,,,,,,Anette Hon,,,,,,,,,IT and Data Office Demands,Medium,Gemba,"Squad Gemba, BAU - Funding, Demands - BAU",DA-2728,Elaboration,,,,0,0,0,50,1,0,1,2,,,,Medium (2 - 4 weeks),,DMND0004048,IT,,,Information Technology
Epic,Develop Hardship Domain Data Model,Data Office,,,,DO - Architecture Practice,,Sean Murray,,,,,,,,,Hardship Domain Data Architecture & Data Model,Medium,,"Data - Domain, Domain - Funding, Continuous Delivery (Data Dom) - CC",DA-2764,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Update Hardship Domain Reporting ,Data Office,,,,DO - Architecture Practice,,Sean Murray,,,,,,,,,Hardship Domain Data Architecture & Data Model,Medium,,"Data - Domain, Domain - Funding, Continuous Delivery (Data Dom) - CC",DA-2765,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Develop Collections Domain Data Model,Data Office,,,,DO - Architecture Practice,,Sean Murray,,,,,,,,,Collections Domain Data Architecture & Model,Medium,,"Data - Domain, Domain - Funding, Continuous Delivery (Data Dom) - CC",DA-2767,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Update Collections Domain Reporting,Data Office,,,,DO - Architecture Practice,,Sean Murray,,,,,,,,,Collections Domain Data Architecture & Model,Medium,,"Data - Domain, Domain - Funding, Continuous Delivery (Data Dom) - CC",DA-2768,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,COPS Quarter 3 BAU Reporting (Daily - Monthend),Data Office,,,DO - COPS,Data Office,Sean Murray,Asif Iftikhar,"COPS Quarter 3 Sprint 2, COPS Quarter 3 Sprint 3, TFA Kanban Board",,,,12-Nov-25,,2,,Incidents & Service Requests,Medium,COPS,"Squad COPS, Month End - BAU, BI & Analytics - Practice",DA-2803,In Progress,,,,96.97,64,2,93.1,1,1,27,29,8-Dec-22,,,,BI Reporting,,,,,
Epic,RBP monthly reporting - Monthly BAU,Data Office,,,DO - Vanguard,DO - Vanguard,Alan Zhu,Alan Zhu,"Vanguard FY26-Q4-S3, Vanguard FY26-Q4-S4, Vanguard FY26-Q4-S5",,,,25-Mar-26,,5,,Data Science BAU Work,Medium,"DataScience, Vanguard","Squad Vanguard, BAU - Funding, Data Science - Practice, Other - BAU, DO FY27 Q1 Vanguard Planning",DA-2881,Backlog,,,,68.75,11,5,66.67,1,2,6,9,12-Feb-26,,Must Have,,,,,,,
Epic,Create and publish the schema validation framework.,Data Office,,,,Data Office,Atul Sharma,Atul Sharma,,,,,,,,,Data Science BAU Work,Medium,Engineering,"BAU - Funding, Data Science - Practice, Other - BAU",DA-2906,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,Data Office
Epic,BAU-FinAvE for RBP monitoring Oct. 2025,Data Office,,,,DO - Vanguard,Chuhan Wu,Chuhan Wu,,,,,,,,,Data Science BAU Work,Medium,"Gemba, DataScience","BAU - Funding, Other - BAU",DA-2913,Backlog,,,,100,16,0,100,0,0,7,7,,1-Oct-25,,,Data Science,,,,,
Epic,AFCA regulatory changes - Consumer foreseeable changes,Data Office,,,DO - Gemba,DO - Gemba,Anju Unnithan,Mark Pavkovic,"Gemba FY26-Q4-S4, Gemba FY26-Q4-S5",,,,25-Mar-26,,8,,"Domain Support (Customer, Consumer, Commercial) - Continuous Delivery",Medium,Gemba,"Squad Gemba, Domain - Funding, Biz Domain Support - CC, DO Q4 Gemba Planning, DO FY27 Q1 Gemba Planning",DA-2925,Backlog,,,,72.73,8,3,75,1,0,3,4,,,,,,,,,,
Epic,Develop Enterprise Partner and Dealer transformation pipelines and notebooks,Data Office,,,,,,Ihab Emam,,,,,,,,,Preferred Enterprise Dataset - Partner & Dealer Canonical,Medium,,"Data - Domain, Domain - Funding, ODS Epic - CC",DA-2949,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Provision the new Unity Catalogue Sandpit and Integration environment or equivalent.,Data Office,,,,Data Office,,Atul Sharma,,,,,,,,,,Medium,Platform,"Data - Domain, Domain - Funding, Continuous Delivery (Data Dom) - CC",DA-2964,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,Data Office
Epic,Gemba Quarter 3 Problems,Data Office,,,DO - Gemba,DO - Gemba,Farhad Kardan,Farhad Kardan,"Gemba FY26-Q4-S1, Gemba Q3S6",,,,28-Jan-26,,3,,Data Office Problem Tickets,Medium,,"BAU - Funding, Incidents - BAU, DO FY27 Q1 Engineering Practice Planning",DA-3014,Backlog,,,,62.5,5,3,33.33,1,1,1,3,10-Dec-25,,,,,,,,,
Epic,BAU-KINTO Scorecard monthly assessment,Data Office,,,,DO - Gemba,Chuhan Wu,Chuhan Wu,,,,,,,,,Data Science BAU Work,Medium,"Gemba, DataScience","Squad Gemba, BAU - Funding, Data Science - Practice, Other - BAU",DA-3043,Backlog,,,,100,4,0,100,0,0,4,4,,,,,,,,,,
Epic,Heritage Modernisation Project - Wave 2,Data Office,,,"DO - Gemba, DO - Engineering Practice",DO - Vanguard,Greg Collocott,Bhagyashree Shirvalkar,"COPS Quarter 3 Sprint 2, Gemba Q3S6",,,,19-Dec-25,,5,3,Data Domain Continuous Delivery Features,Medium,"DataCruiser, Engineering","Squad Vanguard, Domain - Funding, Heritage Mod - CC, Engineering - Practice",DA-3069,Blocked,,,,46.67,7,8,57.14,3,0,4,7,15-Oct-25,,Must Have,,Engineering,,,,,
Epic,Reference Data Management,Data Office,,,"DO - Architecture Practice, DO - COPS",DO - Architecture Practice,Len Asprey,Len Asprey,,,,,,,3,,Data Governance,Medium,"Data_Architecture, RDM","BAU - Funding, Governance - Practice, Data Architecture - Practice, Other - BAU",DA-3101,Backlog,,,,62.5,5,3,25,2,1,1,4,,,,,,,Data,,,Data Office
Epic,DMND0004084: Securitisation peer file automation,Data Office,,,,,,Paul Stroe,,,,,,,,,Securitisation Project (Data Office),Medium,DataCruiser,"Squad DataCruiser, Domain - Funding, Continuous Delivery (Data Dom) - CC",DA-3106,Elaboration,,,,0,0,0,100,0,0,1,1,,,,Large (4 - 6 weeks),,DMND0004084,Corporate,,,Corporate Services
Epic,DMND0004087 Add Alfa DAF/DOF Amount to rfi_data_finance_Contract_view,Data Office,,,DO - MPD - Pricing and Analytics,DO - MPD - Pricing and Analytics,,Paul Stroe,RFI Migration Christmas Sprint,,,,12-Feb-26,,,,RFI Migration,Medium,Gemba,"Project - Funding, RFI Migration - CC, Squad MPD",DA-3108,Ready to Deploy,,,,0,0,0,0,1,0,0,1,19-Dec-25,,,,,DMND0004087,Dealer Distribution & Market & Partner,,,Market & Partner Development
Epic,DMND0004049 - Operations QA Dashboard,Data Office,,,,DO - COPS,,Asif Iftikhar,,,,,,,,,COPS Customer Ops Perf Squad Demands,Lowest,COPS,"Squad COPS, BAU - Funding, Demands - BAU",DA-3109,Backlog,,,,0,0,0,0,0,0,0,0,,,,Small (< 2 weeks),,DMND0004049,,,,Operations
Epic,Design Collections Domain Architecture and Data Model,Data Office,,,DO - COPS,DO - COPS,Len Asprey,Sean Murray,,,,,,,8,,Collections Domain Data Architecture & Model,Medium,COPS,"Data - Domain, Continuous Delivery (Data Dom) - CC, Data Architecture - Practice",DA-1610,Backlog,,,,50,8,8,40,3,0,2,5,,,,,Data Architecture,,,,,
Epic,DMND0002855 CollectionFlag for DIM.Contract and DeceasedFlag for DIM.Customer,Data Office,,,DO - COPS,DO - COPS,Evgeni Soroka,Sheldon Johnston,,,,,,,,1,COPS Customer Ops Perf Squad Demands,Highest,"COPS, Engineering, R24.4","Squad COPS, BAU - Funding, Demands - BAU, DO Q4 COPS Planning",DA-1048,Selected for Development,,,,0,0,1,0,15,0,0,15,,,,Small (< 2 weeks),NA,DMND0002855,IT,,,
Epic,Asset Management / Asset Recovery - Phase 2 Asset Recovery Release,Data Office,,,DO - COPS,DO - COPS,Sean Murray,Sean Murray,,,,,,14-Mar-26,8,,Asset Management Asset Recovery Project,Medium,,"Squad COPS, Project - Funding, AMAR - CC, DO Q4 COPS Planning",DA-3113,Backlog,,,,77.78,28,8,57.14,5,1,8,14,,,,,,,,,,
Epic,DMND0004000 - WFM - Shrinkage Report,Data Office,,,DO - COPS,DO - COPS,Pascal Marcello,Anette Hon,,,,,,,7,,COPS Customer Ops Perf Squad Demands,Lowest,COPS,"Squad COPS, BAU - Funding, Demands - BAU, BI & Analytics - Practice, DO Q4 COPS Planning",DA-2381,Backlog,,,,0,0,7,0,4,0,0,4,,,,Large (4 - 6 weeks),BI Reporting,DMND0004000,,,,Operations
Epic,DMND0004018 - Redesign RLO Dashboards ( Lending and Settlement),Data Office,,,,DO - COPS,Anton Van Der Walt,Anette Hon,,,,,,,,,COPS Customer Ops Perf Squad Demands,Lowest,Vanguard,"Squad Vanguard, BAU - Funding, Demands - BAU, DO Q4 COPS Planning",DA-2388,Elaboration,,,,0,0,0,0,0,0,0,0,,,,X-Large (> 6 weeks),,DMND0004018,Operations,,,Operations
Epic,DMND0004019 - Quote to Conversion Report - Refinance,Data Office,,,DO - COPS,DO - COPS,Anton Van Der Walt,Anette Hon,"COPS FY26-Q4-S4, COPS FY26-Q4-S5, COPS Practice Sprint",,,,25-Mar-26,,24,,COPS Customer Ops Perf Squad Demands,High,COPS,"Squad COPS, BAU - Funding, Demands - BAU, BI & Analytics - Practice, DO Q4 COPS Planning",DA-2595,In Progress,,,,80.95,34,8,80,2,0,8,10,11-Sep-25,,Should Have,Medium (2 - 4 weeks),,DMND0004019,Operations,,,Operations
Epic,Support Databricks Unity Upgrade ,Data Office,,,,,Mark Pavkovic,Mark Pavkovic,,,,,,,,,,Medium,Gemba,"Squad Gemba, Data - Domain, Domain - Funding, Continuous Delivery (Data Dom) - CC",DA-3143,Backlog,,,,100,24.5,0,54.55,4,1,6,11,,,,,,,,,,
Epic,Q3 Inc Vanguard PLATFORM Quarter 3 Incidents,Data Office,,,DO - Vanguard,DO - Vanguard,Nigel Leslie,Greg Collocott,Vanguard Quarter 3 Sprint 2,,,,28-Oct-25,,1,,Incidents & Service Requests,Medium,Vanguard,"Squad Vanguard, BAU - Funding, Incidents - BAU",DA-3194,In Progress,,,,95,19,1,66.67,0,2,4,6,15-Oct-25,,,,,,,,,
Epic,DMND0004092 - Verification of drivers license and vehicle/vin eligibility,Data Office,,,,,,Scott Hobday,,,,,,,,,"Domain Support (Customer, Consumer, Commercial) - Continuous Delivery",Medium,,"Domain - Funding, Biz Domain Support - CC",DA-3487,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004092,,,,
Epic,DMND0004100 - Host ML Model in Databricks,Data Office,,,,,Bindu Baddepudi,Philip Troop,,,,,,,,,Data Science BAU Work,Medium,Vanguard,"Squad Vanguard, BAU - Funding, Data Science - Practice, Other - BAU",DA-3489,Backlog,,,,0,0,0,0,0,0,0,0,,,,Large (4 - 6 weeks),,DMND0004100,Corporate,,,Risk Management
Epic,BAU - Settlement Model Monthly scoring and monitoring ,Data Office,,,DO - DataCruiser,DO - DataCruiser,Francis Chan,Francis Chan,"DataCruiser FY26-Q4-S3, DataCruiser FY26-Q4-S4",,,,,31-Mar-26,5,,Data Science BAU Work,Medium,"DataCruiser, DataScience","Squad DataCruiser, BAU - Funding, Data Science - Practice, Other - BAU, DO Q3 Planned",DA-3491,In Progress,,,,66.67,6,3,66.67,3,0,6,9,,,Must Have,,,,,,,
Epic,BAU - Demand Pricing Monthly Data Integrity Check,Data Office,,,DO - DataCruiser,DO - DataCruiser,Francis Chan,Francis Chan,DataCruiser FY26-Q4-S5,,,,,31-Mar-26,4,,Data Science BAU Work,Medium,"DataCruiser, DataScience","Squad DataCruiser, BAU - Funding, Data Science - Practice, Other - BAU, DO Q3 Planned",DA-3493,In Progress,,,,66.67,6,3,66.67,3,0,6,9,,,Must Have,,,,,,,
Epic,Incidents created as stories (pre-squads OR that need to be changed to sub-tasks),Data Office,,,DO - COPS,,,Anette Hon,,,,,10-Apr-25,,5,,Incidents & Service Requests,Medium,,"BAU - Funding, Incidents - BAU",DA-3582,In Progress,,,,76.19,16,5,68.97,4,5,20,29,,,,,,,,,,
Epic,FY26-Q4 Gemba Incidents,Data Office,,,DO - Gemba,DO - Gemba,Mark Pavkovic,Greg Collocott,"Gemba FY26-Q4-S3, Gemba FY26-Q4-S4, Gemba FY26-Q4-S5, Gemba FY27-Q1-S1",,,,15-Apr-26,,47,,Incidents & Service Requests,Medium,,"Squad Gemba, BAU - Funding, Incidents - BAU, DO Q4 Gemba Planning",DA-3909,In Progress,,,,50.65,39,38,57.89,14,2,22,38,12-Feb-26,,,,,,,,,
Epic,Initiation Phase - Requirements and Estimation ,Data Office,,,DO - COPS,,,Anette Hon,,,,,,,2,,Process Maturity,Medium,,"Customer - Domain, Domain - Funding, Process Maturity - CC",DA-3591,Backlog,,,,0,0,2,0,0,2,0,2,,,,,,,,,,
Epic,Feature covering other Kinto stories,Data Office,,,,,,Mark Davis,,,,,,,,,Kinto Hoshin FY26 Demands,Medium,,"BAU - Funding, Demands - BAU",DA-3596,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,PowerCurve Missing files Ingestion,Data Office,,,,,,Farhad Kardan,,,,,,,,,,Medium,,,DA-3597,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Design Review (Databricks Professional Services),Data Office,,,,,Shraddha Tekalkote,Anette Hon,,,,,,,,5,POR-93 Operational Data Services ODS,Medium,,"Data - Domain, Domain - Funding, ODS Epic - CC",DA-3765,Backlog,,,,0,0,5,0,0,0,0,0,,,,,,,,,,
Epic,DMND0004104 Efficient way of reporting GFV NVIC,Data Office,,,,,,Philip Troop,,,,,,,,,Gemba Demands (Data Office),Medium,,"Squad Gemba, BAU - Funding, Demands - BAU",DA-3767,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004104,Dealer Distribution & Market & Partner,,,Market & Partner Development
Epic,"DMND0004103	self-sourced report to complete a prescribe Monitoring & supervision task",Data Office,,,,DO - Gemba,,Philip Troop,,,,,,,,,Gemba Demands (Data Office),Medium,Gemba,"Squad Gemba, BAU - Funding, Demands - BAU, DO Q4 Gemba Planning",DA-3768,Backlog,,,,0,0,0,0,0,0,0,0,,,,Medium (2 - 4 weeks),,DMND0004103,Dealer Distribution & Market & Partner,,,Market & Partner Development
Epic,DMND0004110 - Efficiency in daily control checks,Data Office,,,,,Asif Iftikhar,Philip Troop,,,,,,,,,COPS Customer Ops Perf Squad Demands,Lowest,,"Squad COPS, BAU - Funding, Demands - BAU",DA-3769,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004110,Operations,,,Operations
Epic,"DMND0004114	Create a new data bricks view that consolidates information based on following fields",Data Office,,,,DO - MPD - Pricing and Analytics,Anette Hon,Philip Troop,RFI Migration Sprint 1,,,,19-Dec-25,,5,5,RFI Migration,Medium,,"Squad Gemba, Project - Funding, RFI Migration - CC, Squad MPD",DA-3770,In Progress,,,,56.52,13,10,66.67,0,1,2,3,16-Dec-25,,Must Have,,,DMND0004114,Dealer Distribution & Market & Partner,,,Market & Partner Development
Epic,DataCruiser End of Month Support,Data Office,,,,,Venu Marrisetty,Mark Pavkovic,,,,,,,,,,Medium,,"Squad DataCruiser, BAU - Funding, Month End - BAU",DA-3838,Backlog,,,,100,2,0,100,0,0,1,1,,,,,,,,,,
Epic,DMND0003897 KINTO Pricing dashboard – production & enhancemens,Data Office,,,"DO - COPS, DO - Vanguard",DO - COPS,Assadullah Samir,Assadullah Samir,,,,,,,8,,Vanguard Demands (Data Office),Medium,COPS,"Squad COPS, BAU - Funding, Demands - BAU, DO Q4 COPS Planning",DA-3865,Backlog,,,,0,0,8,0,3,0,0,3,,2-Dec-25,,,,DMND0003897,Kinto,,,
Epic,BI Path to Production,Data Office,,,DO - BI & Analytics,DO - BI & Analytics,Mark Davis,Mark Davis,,,,,,,,,HOSHIN: Environment Standards & Release Process,Medium,,,DA-3996,In Progress,,,,0,0,0,0,3,0,0,3,,,,,,,,,,
Epic,HOSHIN: Data Engineering Environment and Release,Data Office,,,,DO - Engineering Practice,Atul Sharma,David Qi,,,,,,,,,HOSHIN: Environment Standards & Release Process,High,,"BAU - Funding, Hoshin, Other - BAU",DA-2257,In Progress,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,"Modernise/update the platform components (devops pipelines, terraform, terragrunt)",Data Office,,,,DO - Platform Practice,Nigel Leslie,Greg Collocott,,,,,,30-Apr-26,,,HOSHIN: Environment Standards & Release Process,Medium,,"BAU - Funding, DO FY27 Q1 Vanguard Planning, DO FY27 Q1 Platform Practice Planning",DA-9325,Backlog,,,,0,0,0,0,0,0,0,0,,1-Apr-26,Should Have,,,,,,,
Epic,databricks -> 15.4 LTS -> latest LTS (18?),Data Office,,,,DO - Platform Practice,Nigel Leslie,Greg Collocott,,,,,,2-May-26,,,HOSHIN: Environment Standards & Release Process,Medium,,"BAU - Funding, DO FY27 Q1 Vanguard Planning, DO FY27 Q1 Platform Practice Planning",DA-9326,Backlog,,,,0,0,0,0,0,0,0,0,,3-Apr-26,Should Have,,,,,,,
Epic,git repo / branch cleanup,Data Office,,,,DO - Platform Practice,Nigel Leslie,Greg Collocott,,,,,,4-May-26,,,HOSHIN: Environment Standards & Release Process,Medium,,"BAU - Funding, DO FY27 Q1 Vanguard Planning, DO FY27 Q1 Platform Practice Planning",DA-9324,Backlog,,,,0,0,0,0,0,0,0,0,,5-Apr-26,Should Have,,,,,,,
Epic,DMND0002265 Campaign Eligibility report,Data Office,,,DO - DataCruiser,DO - Gemba,,Sheldon Johnston,,,,,,,,1,Gemba Demands (Data Office),Medium,"Engineering, R24.4, Gemba","Squad Gemba, BAU - Funding, Demands - BAU",DA-1100,Backlog,,,,50,1,1,50,1,0,1,2,,,,Medium (2 - 4 weeks),NA,DMND0002265,Dealer Distribution & Market & Partner,,,
Epic,DMND0003433 - Test the TMCA files are unaffected by TMCA SAP Upgrade,Data Office,,,,,,Philip Troop,,,,,,,,,DataCruiser Demands (Data Office),Highest,,"Squad DataCruiser, DO Q4 DataCruiser Planning",DA-4100,Backlog,,,,0,0,0,0,1,0,0,1,,,,Small (< 2 weeks),,DMND0003433,Corporate,,,Corporate Services
Epic,CDR - SA 1.2.1 - Interim Solution - Manual configuration on Cuscal PRD UI,Data Office,,,,,,Philip Troop,,,,,,,,,,High,,"CDR - CC, DO Q4 Vanguard Planning",DA-4131,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,Test feature for Automation,Data Office,,,,,Bindu Baddepudi,Bindu Baddepudi,,,,,,,,,,Medium,,Demands - BAU,DA-4151,Backlog,,,,0,0,0,0,2,0,0,2,,,,,,,,,,
Epic,CDR - SA 2.2 - Summary & Highlights,Data Office,,,,,,Philip Troop,,,,,,,,,,Medium,,"CDR - CC, DO Q4 Vanguard Planning",DA-4154,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,CDR - SA 3.2 - Summary & Highlights,Data Office,,,,,,Philip Troop,,,,,,,,,,Medium,,"CDR - CC, DO Q4 Vanguard Planning",DA-4155,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,RFI Migration - Performance Dashboard,Data Office,,,DO - MPD - Pricing and Analytics,DO - MPD - Pricing and Analytics,Baldeep Kaur,Philip Troop,Gemba Q3S4,,,,26-Nov-25,,10,,RFI Migration,Medium,,"Project - Funding, RFI Migration - CC, DO Q4 Gemba Planning, Squad MPD",DA-4192,In Progress,,,,64.29,18,10,60,2,0,3,5,12-Nov-25,,,,,,,,,
Epic,DMND0004118 NetAmountFinanced Calculation for Alfa Contracts in EDMP needs to be corrected (INC0196693),Data Office,,,,,Philip Troop,Parteek Gabba,,,,,,,,,IT and Data Office Demands,Medium,,,DA-4370,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004118,Data,,,Data Office
Epic,DMND0004129 Dashboard showing SSCP eligible customer registrations,Data Office,,,,,Philip Troop,Parteek Gabba,,,,,,,,,,Medium,,"Domain - Funding, Biz Domain Support - CC",DA-4375,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,DMND0004129,Operations,,,Domain Delivery
Epic,PRB0043356 - Missing data in columns for Two AML Reports,Data Office,,,,,Atul Sharma,Bindu Baddepudi,,,,,,,,,Vanguard Demands (Data Office),Medium,Vanguard,Squad Vanguard,DA-4396,Backlog,,,,0,0,0,0,0,0,0,0,,,,,,,,,,
Epic,BAU run (Dec 25 - Jan 25),Data Office,,,,DO - Vanguard,Alan Zhu,Alan Zhu,,,,,,,,,Data Science BAU Work,Medium,,"Squad Vanguard, BAU - Funding, Data Science - Practice",DA-4411,Backlog,,,,100,4,0,87.5,1,0,7,8,,,Must Have,,,,,,,
Epic,DMND0004132 - Customer Strategy Data,Data Office,,,DO - COPS,DO - COPS,Assadullah Samir,Asif Iftikhar,,,,,,,,5,COPS Customer Ops Perf Squad Demands,Highest,DataScience,"Squad COPS, BAU - Funding, Demands - BAU",DA-4559,In Progress,,,,61.54,8,5,66.67,1,0,2,3,,,,,Data Science,DMND0004132,,,,Business Strategy & Analytics
Epic,DMND0004034 - Collections Deck - Update Views with Alfa Data,Data Office,,,DO - COPS,DO - COPS,Anton Van Der Walt,Sean Murray,"COPS FY26-Q4-S3, COPS FY26-Q4-S4, COPS FY26-Q4-S5, COPS FY27-Q1-S1",,,,15-Apr-26,,37,,Legacy Decommissioning (SAS & AUPANALYTICS02),Lowest,,"Squad COPS, BAU - Funding, Demands - BAU, DO Q4 COPS Planning",DA-4499,In Progress,,,,74.44,67,23,46.88,13,4,15,32,12-Feb-26,,Must Have,X-Large (> 6 weeks),,DMND0004034,Operations,,,Operations
